22.222,10.383,-2.0929,0.1176
23.634,10.436,1.8833,1.9245
20.87,11.083,1.3005,1.8464
20.032,10.394,-1.8838,0.67107
20.795,10.074,-2.8539,-0.36342
22.307,9.6496,-4.6275,-1.5726
24.093,11.31,3.1252,2.7153
24.034,13.621,6.5531,5.5098
23.998,11.855,1.6319,2.1849
24.926,12.169,0.1944,1.1
22.637,11.766,1.2668,1.2829
23.259,12.316,-2.5913,0.84404
24.055,14.238,3.7967,6.7023
22.121,13.544,0.58799,6.6809
22.564,13.591,2.3376,6.5099
23.439,15.763,3.2096,7.5787
25.209,14.254,1.564,6.7346
22.45,13.643,-4.0528,6.6398
21.522,13.203,4.4484,6.3662
20.873,15.128,6.8647,8.6282
23.177,13.683,-0.26879,6.7654
20.267,14.021,-0.70066,6.8208
21.079,14.119,-1.5024,6.9598
22.557,14.409,-3.7268,7.0377
22.747,14.568,-5.8384,7.0162
19.311,14.96,-1.2323,8.2532
24.403,14.775,-3.2455,8.1269
19.404,14.782,-6.3645,7.6012
19.188,14.971,-6.4321,7.6953
18.614,14.993,-6.3564,7.799
21.087,13.872,-6.3294,6.107
21.137,14.02,-6.7172,6.3476
19.365,13.774,-6.743,5.6167
20.443,13.431,-6.7812,5.0225
23.513,13.523,-5.0605,5.4109
21.907,13.481,-6.8725,5.3387
22.763,13.644,-6.6741,5.8597
21.657,13.716,-6.9507,5.9056
20.829,14.074,2.3252,6.8865
20.602,13.986,-6.2888,6.3615
19.635,13.935,-5.9668,6.1005
19.303,14.002,-4.1194,6.5183
21.352,14.109,-2.7954,6.6655
22.651,14.158,-0.21237,6.8114
20.677,14.635,5.7749,8.1538
20.435,14.202,-3.4348,6.9858
18.928,14.262,1.6475,7.4088
18.184,14.137,-2.6501,6.8994
20.269,14.038,-5.2588,6.7055
18.811,14.053,-5.0954,6.7388
21.256,13.918,-5.0641,6.3831
20.959,14.147,-1.8328,7.228
21.393,14.183,-1.9988,7.3275
23.082,15.276,7.8883,8.896
21.142,13.812,-4.1895,6.1476
17.555,14.206,-4.9776,6.5445
19.134,14.192,-2.533,6.5701
20.638,13.884,-5.4573,5.8176
21.112,14.266,-3.7924,6.4809
22.348,13.928,-5.6279,5.9094
22.181,13.45,-6.542,5.6489
19.587,13.708,-6.6459,5.9395
19.578,13.672,-7.0472,5.8415
19.483,13.811,-4.0053,6.104
21.718,13.464,-6.2839,5.6907
19.941,13.926,-5.5387,6.3572
19.189,13.469,-6.2971,5.6754
22.952,13.615,-6.42,6.0152
20.902,14.646,6.2887,8.1662
20.534,14.262,-2.9715,7.1292
18.603,13.823,8.4836,24.189
21.094,14.069,4.4634,18.753
20.633,16.727,18.419,31.771
20.088,17.267,17.233,30.845
22.838,19.091,20.052,33.712
22.676,13.951,0.74491,7.3076
23.108,14.071,0.64488,7.2547
21.27,15.054,11.228,24.52
21.728,22.983,24.159,38.034
21.858,13.71,-2.4694,6.5289
20.013,24.364,25.286,39.046
21.327,24.39,25.047,38.619
21.054,19.21,19.105,32.504
