46.313,8.4873,6.2156,11.359
50.699,9.4287,7.8719,13.329
42.776,8.4482,6.5679,11.614
33.259,8.2442,5.4067,11.04
37.764,7.2271,4.2342,8.4552
47.769,7.0382,3.7426,7.6797
55.426,13.837,9.4745,15.326
51.849,14.835,12.9,20.308
73.175,12.468,9.5571,17.831
64.287,11.761,8.9953,16.814
51.05,9.8874,7.0144,12.203
56.744,8.311,4.7643,8.7726
65.704,15.316,9.2175,17.703
49.642,9.5245,5.6517,12.977
52.176,11.163,7.7522,14.679
46.569,11.117,8.3078,15.383
53.611,10.018,7.1498,13.613
46.47,7.9043,4.3589,10.477
47.127,12.345,9.8759,17.101
43.102,15.825,13.328,22.526
44.837,8.9534,6.1414,13.247
37.925,8.0255,5.6684,10.767
38.841,8.9668,5.5912,12.436
42.084,7.1619,3.8071,8.4223
48.456,7.6943,3.7502,9.5844
31.774,9.4336,4.0532,12.575
53.028,10.197,4.8684,10.994
40.281,8.4294,3.692,9.4539
35.045,7.7064,3.6182,10.007
27.133,7.5097,3.6652,8.5279
39.739,7.9528,4.1186,9.9148
34.488,7.8134,3.4192,8.6328
36.347,8.2597,3.8941,9.4776
47.862,8.9416,4.3875,10.113
48.049,7.9353,3.8101,9.3033
42.647,9.0971,4.0359,9.4889
42.585,8.3953,4.1517,9.5425
40.751,6.6812,3.137,8.5692
44.665,12.14,7.998,13.829
37.771,7.6279,3.3974,8.7639
38.87,7.9205,3.4131,8.7131
39.61,8.4498,3.9003,9.7907
46.786,8.7269,5.4103,11.949
53.06,11.156,7.271,14.5
49.866,15.828,13.094,21.604
51.023,11.419,6.6362,14.624
35.231,8.951,7.4952,12.515
33.123,8.5541,5.1439,11.137
42.332,7.5855,3.5947,9.1844
39.509,8.6174,4.161,9.8906
42.743,7.7551,3.6427,9.4474
41.05,10.528,5.5063,13.87
41.649,10.312,5.1534,12.865
50.373,17.873,15.616,23.992
40.542,7.5595,3.8505,9.0885
30.657,8.4321,3.9314,9.8153
28.113,8.4042,3.4806,8.5358
42.62,8.22,4.497,10.194
41.215,6.8086,3.4568,7.5754
45.463,7.207,3.5769,8.4429
43.086,7.0999,3.4869,8.3825
33.824,7.9257,3.4043,8.6258
35.715,8.2537,3.3933,8.7442
38.941,8.5453,4.2285,9.5822
40.647,8.8027,3.6361,8.5109
44.584,9.282,4.0363,9.0707
31.113,9.0244,4.2507,9.2639
50.735,10.209,4.6152,10.276
