19.543,11.812,-3.1015,4.0905
20.04,11.701,0.68912,4.4478
18.317,12.079,-0.78241,4.3325
17.371,11.825,-2.3741,4.1854
19.446,11.877,-0.77122,4.3383
20.308,11.37,-3.0725,3.8046
21.732,12.011,2.3788,4.7201
21.298,13.538,5.4609,4.891
22.843,12.253,1.8475,3.4397
23.188,12.325,-2.3881,1.6449
20.926,12.192,-1.8767,3.3286
21.138,12.918,-1.042,4.256
25.103,15.351,6.574,9.843
22.43,13.861,1.4378,7.1003
20.964,14.042,1.7488,7.316
22.185,16.299,1.545,9.361
23.052,14.823,2.2128,8.9354
19.914,14.303,-4.5138,8.6981
18.663,13.62,3.0948,7.9368
19.258,15.45,5.5617,9.4309
21.329,14.249,-1.4224,8.6677
18.038,14.677,-1.4493,8.8217
20.382,14.781,-1.6279,8.8262
19.107,14.989,-4.6252,9.0312
20.799,15.299,-3.8549,9.1469
19.86,15.778,1.7475,10.221
22.064,15.41,-1.956,9.9519
18.985,15.445,-6.1677,9.4827
16.769,15.594,-5.7907,9.572
16.532,15.627,-6.5441,9.6234
18.9,14.523,-5.9722,8.2159
18.448,14.668,-5.9346,8.4945
17.826,14.375,-6.0117,7.9256
18.451,14.094,-7.6008,7.3898
21.154,14.308,-4.0789,7.7621
21.864,14.214,-5.5247,7.7564
20.302,14.523,-2.2943,8.3125
19.705,14.397,-4.4705,8.2098
18.259,14.543,0.88199,8.4649
19.697,14.608,-6.3039,8.5452
18.653,14.559,-4.0034,8.3239
18.439,14.682,-3.4599,8.7065
20.491,14.848,-0.70932,8.878
21.602,14.644,-0.22936,8.7364
19.551,14.97,4.005,9.3776
18.569,14.744,-4.4565,8.856
17.423,14.858,0.55167,9.0851
16.938,14.844,-1.5209,8.9752
18.168,14.709,-4.9459,8.6766
17.198,14.773,-3.618,8.8093
18.985,14.55,-4.4365,8.4693
18.48,14.7,-2.7407,9.0736
19.176,14.7,-3.7723,9.0915
22.021,15.697,7.3803,10.057
26.223,17.116,10.595,12.101
27.225,18.384,11.889,13.157
25.169,16.775,9.437,11.535
16.872,14.672,-2.5987,8.2405
19.286,14.873,-2.9069,8.6102
20.733,14.478,-5.2495,8.1974
20.569,14.181,-4.5359,8.0626
17.853,14.279,-4.7176,8.2926
18.493,14.629,-0.23996,8.5712
20.277,14.94,2.5795,9.0872
20.998,14.429,0.19788,8.5199
19.417,14.582,-3.3112,8.6468
18.006,14.174,-4.4341,8.0794
22.318,14.338,-2.7398,8.4711
17.581,14.97,4.8341,9.3205
18.286,14.77,-6.7221,8.9213
17.673,14.705,12.156,27.752
20.376,14.865,7.5042,22.187
19.941,18.718,21.93,35.299
22.827,18.638,20.623,33.48
23.114,20.777,22.83,36.163
