166.81,10.922,0.6176,1.0274
230.9,11.056,1.5429,1.5576
122.18,12.833,1.3491,1.5298
100.75,10.949,0.64807,1.1671
120.1,10.171,0.51833,0.91972
170.1,9.2248,0.34455,0.69621
256.65,13.52,2.0536,1.8687
253.15,23.021,4.5218,3.5561
251.1,15.329,1.4561,1.6538
310.87,16.479,1.0458,1.2882
183.52,15.018,1.3387,1.3436
211.78,17.045,0.55065,1.2145
254.41,26.533,2.397,4.6798
162.99,22.616,1.145,4.6569
180.48,22.861,1.713,4.477
220.77,37.697,2.0939,5.7263
331.78,26.633,1.4335,4.7148
175.79,23.135,0.3933,4.6129
141.98,20.907,2.7851,4.3314
122.27,32.571,4.8581,7.2916
207.82,23.349,0.93999,4.7484
106.35,25.241,0.85101,4.8093
128.21,25.817,0.70756,4.9657
180.17,27.6,0.42395,5.0556
188.24,28.628,0.26071,5.0306
85.335,31.336,0.75296,6.6884
275.64,30.024,0.47364,6.4967
87.179,30.072,0.23097,5.7559
82.943,31.41,0.2274,5.8821
72.674,31.571,0.2314,6.0242
128.44,24.389,0.23284,4.0804
129.92,25.235,0.21295,4.3128
86.394,23.848,0.21169,3.6448
110.74,22.037,0.20984,3.1787
224.55,22.506,0.31185,3.4761
155.14,22.29,0.20547,3.4188
188.92,23.142,0.21507,3.8545
146.47,23.529,0.2018,3.8955
121.02,25.55,1.7081,4.8826
114.87,25.037,0.23503,4.3266
91.932,24.744,0.25311,4.0743
85.164,25.13,0.38731,4.4857
136.53,25.759,0.52536,4.6403
184.11,26.049,0.95228,4.7989
116.87,29.077,3.78,6.537
110.55,26.314,0.45344,4.9955
78.123,26.681,1.4613,5.5065
65.822,25.925,0.54323,4.8971
106.39,25.34,0.29793,4.6833
76.046,25.425,0.30936,4.7194
133.53,24.65,0.3116,4.3482
124.7,25.981,0.65572,5.2821
137.8,26.2,0.63113,5.4044
203.31,33.695,6.1493,7.7553
130.07,24.055,0.38111,4.1187
56.952,26.338,0.31786,4.5128
81.913,26.257,0.55808,4.5396
115.83,24.455,0.28462,3.8174
129.17,26.706,0.4176,4.4472
171.72,24.709,0.27366,3.8988
165.24,22.129,0.22172,3.6719
90.92,23.485,0.21648,3.926
90.743,23.292,0.19737,3.8384
88.771,24.047,0.39762,4.0775
148.51,22.203,0.23529,3.7074
98.654,24.696,0.27934,4.3223
82.959,22.227,0.23458,3.6943
197.33,22.989,0.22804,3.995
123.09,29.15,4.2547,6.5556
113.08,26.683,0.50448,5.1632
72.492,24.118,7.0528,262.37
128.66,25.519,2.7947,75.036
115.68,47.064,69.489,1503.6
102.04,53.299,52.875,1214.9
192.23,81.108,101.19,2350.9
185.19,24.835,1.1871,5.3797
204.57,25.533,1.1601,5.3146
133.97,32.018,13.266,283.12
148.88,198.76,260.55,6359.5
153.39,23.494,0.56631,4.4966
100.29,273.14,337.78,8027.3
135.74,274.82,319.69,7276.5
127.47,83.363,81.372,1780
164.37,24.987,0.36657,4.7412
200.7,23.367,5.0333,201.01
181.73,27.562,3.7701,44.158
76.402,29.059,19.724,367.63
148.82,26.387,26.979,519.32
81.83,67.35,93.779,1839.7
263.49,26.637,8.7954,173
71.708,136.94,171.31,3846.1
154.06,22.553,0.35027,3.6504
73.425,147.91,248.95,5981.3
204.2,22.742,0.58417,3.9554
70.626,157.25,287.66,6756.4
216.11,25.041,1.0558,4.7089
153.61,27.053,1.5858,5.1364
169.18,25.81,2.9225,36.584
167.07,23.951,7.5989,254.97
62.202,29.318,21.612,392.38
285.86,35.215,43.248,809.37
348.69,89.318,148.28,2764.6
238.82,25.648,1.5282,5.2953
138.98,128.39,243.87,5349.4
172.2,93.054,203.93,4642.1
159.29,57.448,85.591,2069.3
131.86,137.19,307.66,7382.4
132.62,22.051,0.19201,4.0927
117.25,26.232,3.0697,13.284
200.76,23.313,1.4771,6.0413
156.79,22.332,0.9003,14.595
196.48,23.303,0.73,4.7133
109.58,23.538,1.3989,4.9003
136.65,20.832,0.58546,3.9948
227.48,21.485,0.58463,4.2083
200.23,22.197,0.52003,4.4384
285.12,20.201,0.46207,3.8286
242.96,20.487,0.37624,3.7245
244.62,22.163,0.62831,4.3475
171.19,22.178,0.41764,8.4703
183.02,23.174,1.3037,6.7913
160.1,22.871,0.54048,7.5193
311.93,24.489,2.3074,26.301
228.24,23.665,2.1942,47.714
193.08,23.871,1.4488,16.926
211.77,29.491,5.2816,109.34
145.88,29.349,4.4486,85.941
149.6,37.185,11.452,182.05
219.16,63.278,31.404,437.21
213.18,29.162,4.568,51.65
200.75,22.823,0.66904,4.8021
126.31,25.762,0.80885,16.187
146,22.298,0.35213,4.7811
60.636,50.844,16.9,78.202
171.61,24.735,1.1154,5.292
203.5,22.378,0.61465,4.7638
199.04,22.737,0.45151,4.8214
179.45,22.451,0.29529,4.9286
228.8,22.586,0.26364,4.9086
190.75,22.365,0.43284,5.1063
93.361,20.562,0.43464,11.946
101.33,20.687,4.9721,147.35
187.31,23.895,34.814,582.6
116.5,23.659,12.249,185.47
168.2,22.897,0.96689,5.1131
438.57,25.701,1.7275,5.7192
715.22,23.889,1.0145,5.2018
453.96,30.736,46.146,799.9
54.393,20.912,0.41106,4.8057
73.564,26.561,4.5236,6.3893
76.668,20.234,1.2166,4.8531
50.194,19.94,0.46586,4.5498
65.932,19.272,0.52827,4.4956
77.565,21.08,0.75098,5.2271
74.185,18.41,0.49833,4.4103
112.16,23.313,2.71,6.3035
103.29,20.758,1.0862,8.1588
91.721,20.375,0.73878,4.3067
89.381,17.806,0.49838,7.6177
94.613,18.334,0.6279,11.454
149.37,27.014,3.2816,6.4625
152.91,23.039,3.513,18.824
136.36,19.874,0.84527,9.6653
86.157,22.519,3.0787,6.2429
112.85,34.746,14.083,12.279
192.75,19.237,0.5215,4.6678
118.01,20.059,0.86645,4.4901
120.41,21.335,2.2759,36.702
153.61,21.209,4.0488,12.655
159.48,28.191,4.8503,102.45
134.69,20.527,3.7779,67.356
